,name,Total,Family households,Family households:2-person household,Family households:3-person household,Family households:4-person household,Family households:5-person household,Family households:6-person household,Family households:7-or-more person household,Nonfamily households,Nonfamily households:1-person household,Nonfamily households:2-person household,Nonfamily households:3-person household,Nonfamily households:4-person household,Nonfamily households:5-person household,Nonfamily households:6-person household,Nonfamily households:7-or-more person household,Family households:1-person household,Totalsize_1,Totalsize_2,Totalsize_3,Totalsize_4,Totalsize_5,Totalsize_6,Totalsize_7up
79500US0900100,"Danbury, Ridgefield, Bethel, Brookfield, New Fairfield, Redding & Sherman Towns PUMA, CT",61253.0,43696.0,18898.0,9864.0,7954.0,4733.0,1534.0,713.0,17557.0,14898.0,1986.0,82.0,591.0,0.0,0.0,0.0,0,14898.0,20884.0,9946.0,8545.0,4733.0,1534.0,713.0
79500US0900101,"Fairfield, New Canaan, Wilton, Weston & Easton Towns PUMA, CT",40060.0,30253.0,11918.0,6967.0,6861.0,3165.0,1009.0,333.0,9807.0,8080.0,959.0,192.0,165.0,411.0,0.0,0.0,0,8080.0,12877.0,7159.0,7026.0,3576.0,1009.0,333.0
79500US0900102,"Stamford & Greenwich Towns PUMA, CT",73567.0,48274.0,19120.0,11935.0,10143.0,5798.0,836.0,442.0,25293.0,19887.0,3528.0,1313.0,565.0,0.0,0.0,0.0,0,19887.0,22648.0,13248.0,10708.0,5798.0,836.0,442.0
79500US0900103,"Norwalk, Westport & Darien Towns PUMA, CT",52957.0,34687.0,13109.0,8824.0,7988.0,3005.0,810.0,951.0,18270.0,15622.0,2426.0,0.0,222.0,0.0,0.0,0.0,0,15622.0,15535.0,8824.0,8210.0,3005.0,810.0,951.0
79500US3400303,"Bergen County (Southeast)--Fort Lee, Cliffside Park & Palisades Park Boroughs PUMA, NJ",60338.0,38257.0,16216.0,10166.0,7784.0,2893.0,914.0,284.0,22081.0,19642.0,2299.0,0.0,105.0,35.0,0.0,0.0,0,19642.0,18515.0,10166.0,7889.0,2928.0,914.0,284.0
79500US3400305,"Bergen County (East)--Tenafly, Park Ridge & Cresskill Boroughs PUMA, NJ",36354.0,29615.0,11961.0,5934.0,8349.0,2471.0,645.0,255.0,6739.0,6007.0,669.0,63.0,0.0,0.0,0.0,0.0,0,6007.0,12630.0,5997.0,8349.0,2471.0,645.0,255.0
79500US3400601,"Hudson County (Central)--Jersey City (North) PUMA, NJ",60162.0,32207.0,14648.0,9059.0,5558.0,2019.0,697.0,226.0,27955.0,18172.0,6951.0,2024.0,766.0,42.0,0.0,0.0,0,18172.0,21599.0,11083.0,6324.0,2061.0,697.0,226.0
79500US3400602,"Hudson County (Central)--Jersey City (South) PUMA, NJ",39626.0,27500.0,7902.0,8333.0,5828.0,3012.0,1421.0,1004.0,12126.0,10251.0,1586.0,230.0,59.0,0.0,0.0,0.0,0,10251.0,9488.0,8563.0,5887.0,3012.0,1421.0,1004.0
79500US3400701,"Hudson County (North)--West New York, Secaucus & Guttenberg Towns PUMA, NJ",58649.0,36968.0,14948.0,9695.0,6909.0,3725.0,854.0,837.0,21681.0,16901.0,3849.0,367.0,277.0,287.0,0.0,0.0,0,16901.0,18797.0,10062.0,7186.0,4012.0,854.0,837.0
79500US3400702,"Hudson County (Northeast)--Union City & Hoboken Cities PUMA, NJ",57233.0,30321.0,11743.0,8358.0,5542.0,2335.0,1557.0,786.0,26912.0,17683.0,7403.0,1309.0,517.0,0.0,0.0,0.0,0,17683.0,19146.0,9667.0,6059.0,2335.0,1557.0,786.0
79500US3400703,"Hudson County (South & West)--Bayonne City, Kearney & Harrison Towns PUMA, NJ",48254.0,31961.0,11239.0,8106.0,7018.0,2949.0,1363.0,1286.0,16293.0,14024.0,1719.0,443.0,0.0,34.0,0.0,73.0,0,14024.0,12958.0,8549.0,7018.0,2983.0,1363.0,1359.0
79500US3400901,"Middlesex County (Southeast) PUMA, NJ",47504.0,32402.0,14346.0,6770.0,7221.0,2631.0,893.0,541.0,15102.0,13591.0,1346.0,49.0,116.0,0.0,0.0,0.0,0,13591.0,15692.0,6819.0,7337.0,2631.0,893.0,541.0
79500US3400905,"Middlesex County (Northeast)--Carteret Borough PUMA, NJ",37704.0,28014.0,9850.0,7072.0,6340.0,2520.0,1631.0,601.0,9690.0,8696.0,841.0,66.0,87.0,0.0,0.0,0.0,0,8696.0,10691.0,7138.0,6427.0,2520.0,1631.0,601.0
79500US3400907,"Middlesex County (East Central)--Perth Amboy City & Sayreville Borough PUMA, NJ",38213.0,28275.0,9830.0,8167.0,5765.0,3257.0,740.0,516.0,9938.0,8591.0,955.0,392.0,0.0,0.0,0.0,0.0,0,8591.0,10785.0,8559.0,5765.0,3257.0,740.0,516.0
79500US3401101,"Monmouth County (Southeast)--Tinton Falls Borough (South) PUMA, NJ",44357.0,25655.0,12930.0,4911.0,4539.0,2049.0,796.0,430.0,18702.0,15561.0,2767.0,295.0,0.0,79.0,0.0,0.0,0,15561.0,15697.0,5206.0,4539.0,2128.0,796.0,430.0
79500US3401105,"Monmouth County (Northwest)--Keansburg Borough PUMA, NJ",39229.0,27614.0,11562.0,6529.0,6101.0,2268.0,594.0,560.0,11615.0,9394.0,1867.0,354.0,0.0,0.0,0.0,0.0,0,9394.0,13429.0,6883.0,6101.0,2268.0,594.0,560.0
79500US3401800,"Union County (Northeast)--Elizabeth City PUMA, NJ",40118.0,29194.0,8596.0,6208.0,9235.0,2844.0,1198.0,1113.0,10924.0,8779.0,1566.0,398.0,181.0,0.0,0.0,0.0,0,8779.0,10162.0,6606.0,9416.0,2844.0,1198.0,1113.0
79500US3401904,"Union County (Southeast)--Linden, Rahway Cities & Roselle Borough (South) PUMA, NJ",40796.0,27593.0,11086.0,6304.0,5914.0,2640.0,827.0,822.0,13203.0,11014.0,2189.0,0.0,0.0,0.0,0.0,0.0,0,11014.0,13275.0,6304.0,5914.0,2640.0,827.0,822.0
79500US3603001,"Rockland County (North)--New City & Congers PUMA, NY",35063.0,27205.0,10338.0,5808.0,7129.0,2290.0,951.0,689.0,7858.0,6280.0,1511.0,0.0,0.0,67.0,0.0,0.0,0,6280.0,11849.0,5808.0,7129.0,2357.0,951.0,689.0
79500US3603002,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA, NY",36089.0,24825.0,10074.0,5372.0,4763.0,2050.0,1803.0,763.0,11264.0,9582.0,1330.0,164.0,14.0,70.0,104.0,0.0,0,9582.0,11404.0,5536.0,4777.0,2120.0,1907.0,763.0
79500US3603101,"Putnam County PUMA, NY",36919.0,28252.0,12384.0,6823.0,5609.0,2486.0,624.0,326.0,8667.0,6886.0,1478.0,230.0,73.0,0.0,0.0,0.0,0,6886.0,13862.0,7053.0,5682.0,2486.0,624.0,326.0
79500US3603102,"Westchester County (Northwest) PUMA, NY",53325.0,37020.0,14923.0,8910.0,8371.0,3336.0,1041.0,439.0,16305.0,13570.0,2380.0,311.0,44.0,0.0,0.0,0.0,0,13570.0,17303.0,9221.0,8415.0,3336.0,1041.0,439.0
79500US3603103,"Westchester County (Northeast) PUMA, NY",47575.0,36024.0,14351.0,8350.0,8651.0,3542.0,875.0,255.0,11551.0,10658.0,638.0,44.0,74.0,137.0,0.0,0.0,0,10658.0,14989.0,8394.0,8725.0,3679.0,875.0,255.0
79500US3603104,"Westchester County (Southeast) PUMA, NY",37698.0,28818.0,8681.0,6158.0,9381.0,3144.0,1146.0,308.0,8880.0,7572.0,873.0,264.0,0.0,0.0,0.0,171.0,0,7572.0,9554.0,6422.0,9381.0,3144.0,1146.0,479.0
79500US3603105,"Westchester County (Central)--White Plains City PUMA, NY",62409.0,42575.0,17965.0,10817.0,8758.0,3819.0,817.0,399.0,19834.0,16598.0,2450.0,279.0,202.0,305.0,0.0,0.0,0,16598.0,20415.0,11096.0,8960.0,4124.0,817.0,399.0
79500US3603106,"Westchester County (Southwest)--Yonkers City PUMA, NY",79178.0,47549.0,18750.0,13420.0,8690.0,3925.0,2107.0,657.0,31629.0,28219.0,2807.0,315.0,99.0,0.0,189.0,0.0,0,28219.0,21557.0,13735.0,8789.0,3925.0,2296.0,657.0
79500US3603107,"Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA, NY",70819.0,45557.0,16734.0,10450.0,10916.0,4964.0,1509.0,984.0,25262.0,22227.0,2438.0,496.0,47.0,54.0,0.0,0.0,0,22227.0,19172.0,10946.0,10963.0,5018.0,1509.0,984.0
79500US3603201,"Nassau County (Northwest)--North Hempstead Town (North) PUMA, NY",39224.0,29306.0,11110.0,6489.0,7867.0,2543.0,1041.0,256.0,9918.0,8293.0,1390.0,235.0,0.0,0.0,0.0,0.0,0,8293.0,12500.0,6724.0,7867.0,2543.0,1041.0,256.0
79500US3603202,"Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA, NY",38933.0,28651.0,12393.0,6186.0,6418.0,2697.0,566.0,391.0,10282.0,8555.0,1196.0,254.0,0.0,266.0,11.0,0.0,0,8555.0,13589.0,6440.0,6418.0,2963.0,577.0,391.0
79500US3603204,"Nassau County (West Central)--North Hempstead Town (South) PUMA, NY",38951.0,30277.0,9516.0,7255.0,6917.0,4120.0,1403.0,1066.0,8674.0,7422.0,1136.0,44.0,72.0,0.0,0.0,0.0,0,7422.0,10652.0,7299.0,6989.0,4120.0,1403.0,1066.0
79500US3603205,"Nassau County (West Central)--Hempstead Town (Northwest) PUMA, NY",36753.0,29937.0,8634.0,7036.0,7121.0,4513.0,1312.0,1321.0,6816.0,5619.0,933.0,0.0,39.0,134.0,0.0,91.0,0,5619.0,9567.0,7036.0,7160.0,4647.0,1312.0,1412.0
79500US3603208,"Nassau County (Southeast)--Oyster Bay Town (South) PUMA, NY",38033.0,29145.0,10289.0,6961.0,6760.0,3781.0,1102.0,252.0,8888.0,7563.0,1203.0,0.0,122.0,0.0,0.0,0.0,0,7563.0,11492.0,6961.0,6882.0,3781.0,1102.0,252.0
79500US3603211,"Nassau County (West Central)--Hempstead Town (West Central) PUMA, NY",35748.0,28673.0,8039.0,7825.0,7876.0,2361.0,1361.0,1211.0,7075.0,6265.0,528.0,112.0,108.0,0.0,62.0,0.0,0,6265.0,8567.0,7937.0,7984.0,2361.0,1423.0,1211.0
79500US3603212,"Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA, NY",35412.0,25330.0,9489.0,6115.0,4697.0,2377.0,1976.0,676.0,10082.0,8255.0,1247.0,580.0,0.0,0.0,0.0,0.0,0,8255.0,10736.0,6695.0,4697.0,2377.0,1976.0,676.0
79500US3603701,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA, NY",44275.0,26168.0,9822.0,7710.0,4075.0,2872.0,833.0,856.0,18107.0,15408.0,2320.0,215.0,0.0,52.0,112.0,0.0,0,15408.0,12142.0,7925.0,4075.0,2924.0,945.0,856.0
79500US3603702,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA, NY",47458.0,30074.0,9885.0,8494.0,4923.0,3843.0,1871.0,1058.0,17384.0,14552.0,2441.0,301.0,0.0,90.0,0.0,0.0,0,14552.0,12326.0,8795.0,4923.0,3933.0,1871.0,1058.0
79500US3603703,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA, NY",46464.0,28362.0,13189.0,5287.0,5518.0,2992.0,424.0,952.0,18102.0,16990.0,856.0,116.0,0.0,0.0,140.0,0.0,0,16990.0,14045.0,5403.0,5518.0,2992.0,564.0,952.0
79500US3603704,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA, NY",44221.0,28995.0,10172.0,8073.0,6045.0,1905.0,1039.0,1761.0,15226.0,13552.0,1288.0,341.0,45.0,0.0,0.0,0.0,0,13552.0,11460.0,8414.0,6090.0,1905.0,1039.0,1761.0
79500US3603705,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA, NY",61008.0,38359.0,12499.0,10288.0,7784.0,4549.0,1881.0,1358.0,22649.0,20041.0,2017.0,423.0,0.0,168.0,0.0,0.0,0,20041.0,14516.0,10711.0,7784.0,4717.0,1881.0,1358.0
79500US3603706,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA, NY",46189.0,31174.0,9790.0,9240.0,6738.0,2686.0,1428.0,1292.0,15015.0,12492.0,2057.0,387.0,0.0,79.0,0.0,0.0,0,12492.0,11847.0,9627.0,6738.0,2765.0,1428.0,1292.0
79500US3603707,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA, NY",48657.0,33436.0,9496.0,10676.0,8271.0,2688.0,1648.0,657.0,15221.0,13461.0,1433.0,166.0,161.0,0.0,0.0,0.0,0,13461.0,10929.0,10842.0,8432.0,2688.0,1648.0,657.0
79500US3603708,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA, NY",49442.0,30565.0,9483.0,8510.0,6527.0,3559.0,1495.0,991.0,18877.0,16693.0,1438.0,314.0,281.0,151.0,0.0,0.0,0,16693.0,10921.0,8824.0,6808.0,3710.0,1495.0,991.0
79500US3603709,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA, NY",65350.0,43555.0,15573.0,10717.0,9768.0,4196.0,1299.0,2002.0,21795.0,18678.0,2988.0,129.0,0.0,0.0,0.0,0.0,0,18678.0,18561.0,10846.0,9768.0,4196.0,1299.0,2002.0
79500US3603710,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA, NY",54306.0,32526.0,9207.0,7845.0,7119.0,4923.0,2117.0,1315.0,21780.0,18845.0,2822.0,99.0,14.0,0.0,0.0,0.0,0,18845.0,12029.0,7944.0,7133.0,4923.0,2117.0,1315.0
79500US3603801,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA, NY",74399.0,41818.0,14694.0,11541.0,7993.0,4474.0,1653.0,1463.0,32581.0,23388.0,6660.0,1185.0,1348.0,0.0,0.0,0.0,0,23388.0,21354.0,12726.0,9341.0,4474.0,1653.0,1463.0
79500US3603802,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA, NY",49776.0,25167.0,10348.0,6466.0,4219.0,1016.0,1424.0,1694.0,24609.0,16303.0,5057.0,2303.0,946.0,0.0,0.0,0.0,0,16303.0,15405.0,8769.0,5165.0,1016.0,1424.0,1694.0
79500US3603803,"NYC-Manhattan Community District 10--Central Harlem PUMA, NY",57740.0,29139.0,10428.0,8779.0,5027.0,2675.0,1800.0,430.0,28601.0,23034.0,4421.0,902.0,0.0,111.0,133.0,0.0,0,23034.0,14849.0,9681.0,5027.0,2786.0,1933.0,430.0
79500US3603804,"NYC-Manhattan Community District 11--East Harlem PUMA, NY",48978.0,23943.0,13552.0,5106.0,3804.0,1148.0,193.0,140.0,25035.0,21783.0,2523.0,476.0,150.0,103.0,0.0,0.0,0,21783.0,16075.0,5582.0,3954.0,1251.0,193.0,140.0
79500US3603805,"NYC-Manhattan Community District 8--Upper East Side PUMA, NY",108394.0,45853.0,25883.0,11189.0,5859.0,2745.0,177.0,0.0,62541.0,54047.0,6982.0,987.0,525.0,0.0,0.0,0.0,0,54047.0,32865.0,12176.0,6384.0,2745.0,177.0,0.0
79500US3603806,"NYC-Manhattan Community District 7--Upper West Side & West Side PUMA, NY",95868.0,43783.0,24527.0,8974.0,6829.0,2818.0,387.0,248.0,52085.0,44825.0,5825.0,1146.0,289.0,0.0,0.0,0.0,0,44825.0,30352.0,10120.0,7118.0,2818.0,387.0,248.0
79500US3603807,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA, NY",93469.0,29977.0,19101.0,4874.0,4158.0,1575.0,269.0,0.0,63492.0,52496.0,9257.0,1715.0,24.0,0.0,0.0,0.0,0,52496.0,28358.0,6589.0,4182.0,1575.0,269.0,0.0
79500US3603808,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA, NY",77636.0,24501.0,15464.0,4213.0,3429.0,1099.0,296.0,0.0,53135.0,40379.0,11040.0,1535.0,181.0,0.0,0.0,0.0,0,40379.0,26504.0,5748.0,3610.0,1099.0,296.0,0.0
79500US3603809,"NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA, NY",70671.0,26826.0,13799.0,6495.0,4879.0,868.0,344.0,441.0,43845.0,33272.0,8093.0,2078.0,402.0,0.0,0.0,0.0,0,33272.0,21892.0,8573.0,5281.0,868.0,344.0,441.0
79500US3603810,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA, NY",75327.0,28825.0,15025.0,7234.0,5452.0,1026.0,88.0,0.0,46502.0,35488.0,8495.0,2040.0,479.0,0.0,0.0,0.0,0,35488.0,23520.0,9274.0,5931.0,1026.0,88.0,0.0
79500US3603901,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA, NY",59476.0,44042.0,14686.0,9492.0,12832.0,5012.0,1090.0,930.0,15434.0,13969.0,1315.0,48.0,102.0,0.0,0.0,0.0,0,13969.0,16001.0,9540.0,12934.0,5012.0,1090.0,930.0
79500US3603902,"NYC-Staten Island Community District 2--New Springville & South Beach PUMA, NY",46648.0,34136.0,9307.0,8193.0,8401.0,4704.0,1907.0,1624.0,12512.0,11105.0,1324.0,83.0,0.0,0.0,0.0,0.0,0,11105.0,10631.0,8276.0,8401.0,4704.0,1907.0,1624.0
79500US3603903,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA, NY",61317.0,40264.0,13376.0,8413.0,9440.0,4057.0,2429.0,2549.0,21053.0,18056.0,2436.0,264.0,297.0,0.0,0.0,0.0,0,18056.0,15812.0,8677.0,9737.0,4057.0,2429.0,2549.0
79500US3604001,"NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA, NY",64661.0,32936.0,15288.0,7736.0,4272.0,2055.0,1088.0,2497.0,31725.0,17663.0,10399.0,2559.0,910.0,194.0,0.0,0.0,0,17663.0,25687.0,10295.0,5182.0,2249.0,1088.0,2497.0
79500US3604002,"NYC-Brooklyn Community District 4--Bushwick PUMA, NY",46864.0,23513.0,8429.0,7334.0,3872.0,2380.0,918.0,580.0,23351.0,12864.0,5445.0,3168.0,1631.0,243.0,0.0,0.0,0,12864.0,13874.0,10502.0,5503.0,2623.0,918.0,580.0
79500US3604003,"NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA, NY",56505.0,30538.0,11768.0,6119.0,5956.0,2729.0,1524.0,2442.0,25967.0,17413.0,5527.0,1871.0,810.0,227.0,119.0,0.0,0,17413.0,17295.0,7990.0,6766.0,2956.0,1643.0,2442.0
79500US3604004,"NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA, NY",63983.0,30270.0,14729.0,6068.0,6692.0,1735.0,357.0,689.0,33713.0,22382.0,9491.0,1223.0,471.0,96.0,50.0,0.0,0,22382.0,24220.0,7291.0,7163.0,1831.0,407.0,689.0
79500US3604005,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA, NY",49345.0,27776.0,11405.0,7595.0,6516.0,1652.0,455.0,153.0,21569.0,14607.0,5183.0,1633.0,64.0,0.0,0.0,82.0,0,14607.0,16588.0,9228.0,6580.0,1652.0,455.0,235.0
79500US3604006,"NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA, NY",56406.0,29671.0,13536.0,6981.0,4760.0,2824.0,670.0,900.0,26735.0,18912.0,5472.0,1627.0,274.0,396.0,0.0,54.0,0,18912.0,19008.0,8608.0,5034.0,3220.0,670.0,954.0
79500US3604007,"NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA, NY",49397.0,26585.0,11028.0,7270.0,4021.0,2496.0,1082.0,688.0,22812.0,20915.0,985.0,543.0,256.0,0.0,0.0,113.0,0,20915.0,12013.0,7813.0,4277.0,2496.0,1082.0,801.0
79500US3604008,"NYC-Brooklyn Community District 5--East New York & Starrett City PUMA, NY",60413.0,39186.0,10820.0,11871.0,7503.0,4663.0,1709.0,2620.0,21227.0,19302.0,1485.0,166.0,274.0,0.0,0.0,0.0,0,19302.0,12305.0,12037.0,7777.0,4663.0,1709.0,2620.0
79500US3604009,"NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA, NY",67944.0,49419.0,16744.0,13636.0,9679.0,4891.0,2392.0,2077.0,18525.0,15960.0,2232.0,208.0,28.0,97.0,0.0,0.0,0,15960.0,18976.0,13844.0,9707.0,4988.0,2392.0,2077.0
79500US3604010,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA, NY",51301.0,34353.0,12869.0,9691.0,7464.0,2128.0,1486.0,715.0,16948.0,14371.0,1555.0,560.0,298.0,103.0,61.0,0.0,0,14371.0,14424.0,10251.0,7762.0,2231.0,1547.0,715.0
79500US3604011,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA, NY",44659.0,23633.0,9682.0,4880.0,5244.0,2136.0,1384.0,307.0,21026.0,14915.0,3983.0,1060.0,840.0,228.0,0.0,0.0,0,14915.0,13665.0,5940.0,6084.0,2364.0,1384.0,307.0
79500US3604012,"NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA, NY",42256.0,28439.0,7058.0,6435.0,7039.0,3483.0,2272.0,2152.0,13817.0,9152.0,3062.0,1253.0,248.0,102.0,0.0,0.0,0,9152.0,10120.0,7688.0,7287.0,3585.0,2272.0,2152.0
79500US3604013,"NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA, NY",48141.0,30100.0,11550.0,6283.0,6351.0,3190.0,1018.0,1708.0,18041.0,15456.0,1904.0,434.0,152.0,95.0,0.0,0.0,0,15456.0,13454.0,6717.0,6503.0,3285.0,1018.0,1708.0
79500US3604014,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA, NY",40270.0,29173.0,8663.0,5433.0,4852.0,3195.0,2587.0,4443.0,11097.0,9614.0,949.0,267.0,52.0,215.0,0.0,0.0,0,9614.0,9612.0,5700.0,4904.0,3410.0,2587.0,4443.0
79500US3604015,"NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA, NY",56630.0,37513.0,12704.0,10677.0,6962.0,3511.0,1944.0,1715.0,19117.0,15295.0,3045.0,682.0,95.0,0.0,0.0,0.0,0,15295.0,15749.0,11359.0,7057.0,3511.0,1944.0,1715.0
79500US3604016,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA, NY",59449.0,41309.0,15974.0,10739.0,7153.0,3950.0,2150.0,1343.0,18140.0,15293.0,1845.0,787.0,0.0,215.0,0.0,0.0,0,15293.0,17819.0,11526.0,7153.0,4165.0,2150.0,1343.0
79500US3604017,"NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA, NY",64432.0,47342.0,12920.0,12675.0,11451.0,5681.0,2576.0,2039.0,17090.0,14074.0,2228.0,587.0,153.0,48.0,0.0,0.0,0,14074.0,15148.0,13262.0,11604.0,5729.0,2576.0,2039.0
79500US3604018,"NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA, NY",46661.0,29706.0,14510.0,6521.0,4025.0,2195.0,1486.0,969.0,16955.0,14888.0,1743.0,226.0,80.0,18.0,0.0,0.0,0,14888.0,16253.0,6747.0,4105.0,2213.0,1486.0,969.0
79500US3604101,"NYC-Queens Community District 1--Astoria & Long Island City PUMA, NY",71537.0,34326.0,16204.0,8059.0,6059.0,2980.0,463.0,561.0,37211.0,25977.0,8921.0,1661.0,607.0,0.0,0.0,45.0,0,25977.0,25125.0,9720.0,6666.0,2980.0,463.0,606.0
79500US3604102,"NYC-Queens Community District 3--Jackson Heights & North Corona PUMA, NY",56617.0,39982.0,12012.0,10263.0,8112.0,4926.0,2693.0,1976.0,16635.0,11483.0,3124.0,804.0,802.0,110.0,274.0,38.0,0,11483.0,15136.0,11067.0,8914.0,5036.0,2967.0,2014.0
79500US3604103,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA, NY",86010.0,61107.0,24248.0,13394.0,14823.0,5449.0,1832.0,1361.0,24903.0,21186.0,2574.0,936.0,170.0,0.0,0.0,37.0,0,21186.0,26822.0,14330.0,14993.0,5449.0,1832.0,1398.0
79500US3604104,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA, NY",42677.0,31768.0,13277.0,7644.0,6895.0,2565.0,872.0,515.0,10909.0,9497.0,1343.0,29.0,0.0,40.0,0.0,0.0,0,9497.0,14620.0,7673.0,6895.0,2605.0,872.0,515.0
79500US3604105,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA, NY",58357.0,43052.0,13095.0,10375.0,10351.0,4948.0,2142.0,2141.0,15305.0,12803.0,1844.0,480.0,0.0,178.0,0.0,0.0,0,12803.0,14939.0,10855.0,10351.0,5126.0,2142.0,2141.0
79500US3604106,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA, NY",54993.0,41438.0,16336.0,9788.0,7633.0,4343.0,2019.0,1319.0,13555.0,11280.0,1636.0,260.0,119.0,101.0,114.0,45.0,0,11280.0,17972.0,10048.0,7752.0,4444.0,2133.0,1364.0
79500US3604107,"NYC-Queens Community District 4--Elmhurst & South Corona PUMA, NY",45624.0,32506.0,8504.0,7324.0,8756.0,4187.0,2138.0,1597.0,13118.0,7797.0,3740.0,786.0,557.0,0.0,238.0,0.0,0,7797.0,12244.0,8110.0,9313.0,4187.0,2376.0,1597.0
79500US3604108,"NYC-Queens Community District 6--Forest Hills & Rego Park PUMA, NY",54271.0,32172.0,16707.0,8834.0,4460.0,1611.0,420.0,140.0,22099.0,18745.0,3259.0,66.0,0.0,0.0,0.0,29.0,0,18745.0,19966.0,8900.0,4460.0,1611.0,420.0,169.0
79500US3604109,"NYC-Queens Community District 2--Sunnyside & Woodside PUMA, NY",54443.0,30960.0,11891.0,7795.0,5947.0,3458.0,1228.0,641.0,23483.0,16850.0,5307.0,962.0,141.0,223.0,0.0,0.0,0,16850.0,17198.0,8757.0,6088.0,3681.0,1228.0,641.0
79500US3604110,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA, NY",63534.0,45648.0,14334.0,12211.0,11748.0,4737.0,1694.0,924.0,17886.0,12862.0,3500.0,1409.0,50.0,65.0,0.0,0.0,0,12862.0,17834.0,13620.0,11798.0,4802.0,1694.0,924.0
79500US3604111,"NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA, NY",43427.0,32355.0,8554.0,8381.0,7805.0,4171.0,1891.0,1553.0,11072.0,8652.0,1713.0,438.0,117.0,39.0,113.0,0.0,0,8652.0,10267.0,8819.0,7922.0,4210.0,2004.0,1553.0
79500US3604112,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA, NY",76114.0,54901.0,15447.0,16023.0,10875.0,7481.0,2276.0,2799.0,21213.0,18123.0,1915.0,619.0,291.0,151.0,74.0,40.0,0,18123.0,17362.0,16642.0,11166.0,7632.0,2350.0,2839.0
79500US3604113,"NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA, NY",39389.0,30331.0,8823.0,7115.0,6966.0,3400.0,2133.0,1894.0,9058.0,7548.0,1437.0,0.0,0.0,73.0,0.0,0.0,0,7548.0,10260.0,7115.0,6966.0,3473.0,2133.0,1894.0
79500US3604114,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA, NY",41184.0,29263.0,10339.0,7330.0,4675.0,3232.0,1973.0,1714.0,11921.0,10124.0,1037.0,760.0,0.0,0.0,0.0,0.0,0,10124.0,11376.0,8090.0,4675.0,3232.0,1973.0,1714.0
