,name,Total,Totalsize_1,Totalsize_2,Totalsize_3,Totalsize_4,Totalsize_5,Totalsize_6,Totalsize_7up
14000US41051006802,"Census Tract 68.02, Multnomah, OR",1454.0,365.0,490.0,311.0,198.0,72.0,18.0,0.0
14000US41051006900,"Census Tract 69, Multnomah, OR",1149.0,205.0,541.0,194.0,149.0,60.0,0.0,0.0
14000US41051007000,"Census Tract 70, Multnomah, OR",3168.0,762.0,1111.0,419.0,623.0,195.0,32.0,26.0
14000US41051007100,"Census Tract 71, Multnomah, OR",1095.0,331.0,384.0,195.0,143.0,30.0,12.0,0.0
14000US41051007201,"Census Tract 72.01, Multnomah, OR",1181.0,522.0,470.0,74.0,30.0,50.0,35.0,0.0
14000US41051007202,"Census Tract 72.02, Multnomah, OR",1222.0,343.0,331.0,287.0,133.0,78.0,38.0,12.0
14000US41051007300,"Census Tract 73, Multnomah, OR",188.0,89.0,45.0,5.0,36.0,7.0,0.0,6.0
14000US41051007400,"Census Tract 74, Multnomah, OR",1396.0,331.0,397.0,177.0,256.0,115.0,19.0,101.0
14000US41051007500,"Census Tract 75, Multnomah, OR",1782.0,402.0,503.0,417.0,222.0,162.0,8.0,68.0
14000US41051007600,"Census Tract 76, Multnomah, OR",1328.0,431.0,470.0,198.0,58.0,65.0,87.0,19.0
14000US41051007700,"Census Tract 77, Multnomah, OR",804.0,221.0,247.0,184.0,54.0,38.0,10.0,50.0
14000US41051007800,"Census Tract 78, Multnomah, OR",785.0,155.0,276.0,158.0,90.0,61.0,17.0,28.0
14000US41051007900,"Census Tract 79, Multnomah, OR",1817.0,531.0,607.0,378.0,179.0,83.0,12.0,27.0
14000US41051008001,"Census Tract 80.01, Multnomah, OR",1352.0,429.0,534.0,205.0,97.0,85.0,2.0,0.0
14000US41051008002,"Census Tract 80.02, Multnomah, OR",1136.0,360.0,252.0,200.0,155.0,122.0,20.0,27.0
14000US41051008100,"Census Tract 81, Multnomah, OR",3116.0,1098.0,921.0,466.0,249.0,229.0,108.0,45.0
14000US41051008201,"Census Tract 82.01, Multnomah, OR",1308.0,515.0,386.0,184.0,183.0,40.0,0.0,0.0
14000US41051008202,"Census Tract 82.02, Multnomah, OR",3114.0,1031.0,761.0,480.0,491.0,134.0,179.0,38.0
14000US41051008301,"Census Tract 83.01, Multnomah, OR",1657.0,483.0,535.0,259.0,261.0,59.0,38.0,22.0
14000US41051008302,"Census Tract 83.02, Multnomah, OR",1497.0,399.0,415.0,242.0,182.0,124.0,112.0,23.0
14000US41051008400,"Census Tract 84, Multnomah, OR",1586.0,475.0,507.0,254.0,132.0,101.0,57.0,60.0
14000US41051008500,"Census Tract 85, Multnomah, OR",1576.0,301.0,589.0,239.0,210.0,74.0,87.0,76.0
14000US41051008600,"Census Tract 86, Multnomah, OR",1562.0,469.0,530.0,230.0,101.0,139.0,21.0,72.0
14000US41051008700,"Census Tract 87, Multnomah, OR",1793.0,412.0,634.0,327.0,270.0,40.0,54.0,56.0
14000US41051008800,"Census Tract 88, Multnomah, OR",1620.0,417.0,545.0,372.0,183.0,68.0,23.0,12.0
14000US41051008901,"Census Tract 89.01, Multnomah, OR",3177.0,581.0,1044.0,410.0,440.0,373.0,224.0,105.0
14000US41051008902,"Census Tract 89.02, Multnomah, OR",1472.0,344.0,519.0,354.0,168.0,65.0,12.0,10.0
14000US41051009000,"Census Tract 90, Multnomah, OR",3405.0,721.0,728.0,680.0,578.0,414.0,165.0,119.0
14000US41051009101,"Census Tract 91.01, Multnomah, OR",2026.0,556.0,672.0,299.0,258.0,123.0,89.0,29.0
14000US41051009102,"Census Tract 91.02, Multnomah, OR",2278.0,603.0,699.0,404.0,196.0,258.0,30.0,88.0
14000US41051009201,"Census Tract 92.01, Multnomah, OR",2907.0,708.0,971.0,550.0,240.0,230.0,153.0,55.0
14000US41051009202,"Census Tract 92.02, Multnomah, OR",1724.0,459.0,428.0,318.0,156.0,173.0,105.0,85.0
14000US41051009301,"Census Tract 93.01, Multnomah, OR",2286.0,644.0,490.0,467.0,284.0,255.0,74.0,72.0
14000US41051009302,"Census Tract 93.02, Multnomah, OR",1752.0,644.0,518.0,197.0,141.0,85.0,58.0,109.0
14000US41051009400,"Census Tract 94, Multnomah, OR",2744.0,845.0,1034.0,438.0,241.0,146.0,15.0,25.0
14000US41051009501,"Census Tract 95.01, Multnomah, OR",1895.0,536.0,660.0,341.0,251.0,63.0,44.0,0.0
14000US41051009502,"Census Tract 95.02, Multnomah, OR",1597.0,460.0,636.0,174.0,278.0,15.0,34.0,0.0
14000US41051009603,"Census Tract 96.03, Multnomah, OR",1281.0,370.0,329.0,203.0,139.0,100.0,95.0,45.0
14000US41051009604,"Census Tract 96.04, Multnomah, OR",1910.0,484.0,677.0,234.0,320.0,89.0,43.0,63.0
14000US41051009605,"Census Tract 96.05, Multnomah, OR",2239.0,808.0,679.0,377.0,217.0,97.0,8.0,53.0
14000US41051009606,"Census Tract 96.06, Multnomah, OR",2020.0,620.0,413.0,329.0,281.0,207.0,141.0,29.0
14000US41051009701,"Census Tract 97.01, Multnomah, OR",2159.0,502.0,761.0,375.0,220.0,219.0,74.0,8.0
14000US41051009702,"Census Tract 97.02, Multnomah, OR",2640.0,491.0,678.0,483.0,359.0,416.0,184.0,29.0
14000US41051009801,"Census Tract 98.01, Multnomah, OR",1482.0,332.0,552.0,254.0,96.0,50.0,120.0,78.0
14000US41051009803,"Census Tract 98.03, Multnomah, OR",2651.0,683.0,833.0,304.0,331.0,377.0,34.0,89.0
14000US41051009804,"Census Tract 98.04, Multnomah, OR",1137.0,287.0,311.0,222.0,146.0,114.0,21.0,36.0
14000US41051009903,"Census Tract 99.03, Multnomah, OR",2281.0,433.0,884.0,274.0,317.0,202.0,129.0,42.0
14000US41051009904,"Census Tract 99.04, Multnomah, OR",1346.0,367.0,334.0,274.0,194.0,48.0,98.0,31.0
14000US41051009905,"Census Tract 99.05, Multnomah, OR",1207.0,257.0,388.0,195.0,214.0,110.0,21.0,22.0
14000US41051009906,"Census Tract 99.06, Multnomah, OR",1296.0,300.0,482.0,247.0,142.0,46.0,50.0,29.0
14000US41051009907,"Census Tract 99.07, Multnomah, OR",1992.0,450.0,710.0,268.0,364.0,143.0,50.0,7.0
14000US41051010001,"Census Tract 100.01, Multnomah, OR",2475.0,908.0,910.0,236.0,117.0,150.0,98.0,56.0
14000US41051010002,"Census Tract 100.02, Multnomah, OR",1964.0,571.0,432.0,370.0,358.0,164.0,63.0,6.0
14000US41051010100,"Census Tract 101, Multnomah, OR",3664.0,1295.0,1213.0,538.0,263.0,272.0,42.0,41.0
14000US41051010200,"Census Tract 102, Multnomah, OR",2401.0,535.0,920.0,274.0,492.0,165.0,15.0,0.0
14000US41051010303,"Census Tract 103.03, Multnomah, OR",2106.0,709.0,461.0,298.0,360.0,182.0,63.0,33.0
14000US41051010304,"Census Tract 103.04, Multnomah, OR",1266.0,163.0,452.0,230.0,141.0,161.0,43.0,76.0
14000US41051010305,"Census Tract 103.05, Multnomah, OR",1518.0,208.0,597.0,267.0,306.0,106.0,23.0,11.0
14000US41051010306,"Census Tract 103.06, Multnomah, OR",1691.0,268.0,555.0,316.0,322.0,187.0,0.0,43.0
14000US41051010402,"Census Tract 104.02, Multnomah, OR",2238.0,380.0,710.0,316.0,437.0,222.0,119.0,54.0
14000US41051010405,"Census Tract 104.05, Multnomah, OR",2404.0,802.0,702.0,415.0,248.0,64.0,173.0,0.0
14000US41051010407,"Census Tract 104.07, Multnomah, OR",1917.0,372.0,571.0,373.0,275.0,233.0,71.0,22.0
14000US41051010408,"Census Tract 104.08, Multnomah, OR",2025.0,495.0,590.0,288.0,314.0,206.0,99.0,33.0
14000US41051010409,"Census Tract 104.09, Multnomah, OR",2865.0,485.0,985.0,466.0,551.0,191.0,146.0,41.0
14000US41051010410,"Census Tract 104.10, Multnomah, OR",1704.0,468.0,649.0,281.0,132.0,130.0,23.0,21.0
14000US41051010411,"Census Tract 104.11, Multnomah, OR",1266.0,366.0,431.0,146.0,216.0,46.0,36.0,25.0
14000US41051010500,"Census Tract 105, Multnomah, OR",1468.0,385.0,570.0,163.0,268.0,0.0,52.0,30.0
14000US41051010600,"Census Tract 106, Multnomah, OR",2080.0,1727.0,334.0,19.0,0.0,0.0,0.0,0.0
14000US41051980000,"Census Tract 9800, Multnomah, OR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000US41067030101,"Census Tract 301.01, Washington, OR",4010.0,1492.0,1576.0,474.0,394.0,42.0,13.0,19.0
14000US41067030102,"Census Tract 301.02, Washington, OR",3081.0,768.0,1342.0,424.0,374.0,80.0,0.0,93.0
14000US41067030200,"Census Tract 302, Washington, OR",2705.0,800.0,1135.0,256.0,262.0,121.0,97.0,34.0
14000US41067030300,"Census Tract 303, Washington, OR",1942.0,527.0,840.0,191.0,226.0,114.0,24.0,20.0
14000US41067030401,"Census Tract 304.01, Washington, OR",2165.0,964.0,669.0,155.0,305.0,72.0,0.0,0.0
14000US41067030402,"Census Tract 304.02, Washington, OR",2190.0,824.0,715.0,307.0,231.0,66.0,27.0,20.0
14000US41067030501,"Census Tract 305.01, Washington, OR",2088.0,714.0,753.0,233.0,323.0,52.0,0.0,13.0
14000US41067030502,"Census Tract 305.02, Washington, OR",1617.0,412.0,732.0,173.0,269.0,21.0,10.0,0.0
14000US41067030600,"Census Tract 306, Washington, OR",2334.0,747.0,902.0,284.0,344.0,22.0,0.0,35.0
14000US41067030700,"Census Tract 307, Washington, OR",675.0,346.0,188.0,93.0,32.0,9.0,7.0,0.0
14000US41067030801,"Census Tract 308.01, Washington, OR",2869.0,726.0,1097.0,589.0,387.0,18.0,52.0,0.0
14000US41067030803,"Census Tract 308.03, Washington, OR",2684.0,1207.0,1050.0,245.0,83.0,86.0,13.0,0.0
14000US41067030805,"Census Tract 308.05, Washington, OR",1767.0,602.0,686.0,237.0,199.0,43.0,0.0,0.0
14000US41067030806,"Census Tract 308.06, Washington, OR",1083.0,205.0,397.0,181.0,215.0,73.0,12.0,0.0
14000US41067030900,"Census Tract 309, Washington, OR",2206.0,765.0,575.0,477.0,283.0,105.0,0.0,1.0
14000US41067031003,"Census Tract 310.03, Washington, OR",2956.0,797.0,1224.0,286.0,448.0,70.0,112.0,19.0
14000US41067031004,"Census Tract 310.04, Washington, OR",3090.0,877.0,1143.0,482.0,481.0,73.0,15.0,19.0
14000US41067031005,"Census Tract 310.05, Washington, OR",2126.0,653.0,538.0,391.0,217.0,214.0,44.0,69.0
14000US41067031006,"Census Tract 310.06, Washington, OR",2836.0,1030.0,843.0,320.0,468.0,110.0,65.0,0.0
14000US41067031100,"Census Tract 311, Washington, OR",1204.0,448.0,352.0,194.0,124.0,57.0,10.0,19.0
14000US41067031200,"Census Tract 312, Washington, OR",3166.0,1106.0,1049.0,429.0,217.0,210.0,155.0,0.0
14000US41067031300,"Census Tract 313, Washington, OR",3121.0,1173.0,1035.0,256.0,411.0,118.0,102.0,26.0
14000US41067031402,"Census Tract 314.02, Washington, OR",1253.0,327.0,510.0,223.0,79.0,103.0,11.0,0.0
14000US41067031403,"Census Tract 314.03, Washington, OR",1888.0,449.0,627.0,368.0,245.0,113.0,86.0,0.0
14000US41067031404,"Census Tract 314.04, Washington, OR",2289.0,646.0,832.0,264.0,301.0,221.0,25.0,0.0
14000US41067031504,"Census Tract 315.04, Washington, OR",2549.0,491.0,984.0,556.0,354.0,82.0,82.0,0.0
14000US41067031506,"Census Tract 315.06, Washington, OR",1519.0,335.0,591.0,224.0,290.0,57.0,10.0,12.0
14000US41067031507,"Census Tract 315.07, Washington, OR",2258.0,679.0,602.0,300.0,490.0,103.0,19.0,65.0
14000US41067031508,"Census Tract 315.08, Washington, OR",2813.0,414.0,809.0,365.0,779.0,277.0,100.0,69.0
14000US41067031509,"Census Tract 315.09, Washington, OR",1785.0,277.0,441.0,555.0,366.0,106.0,32.0,8.0
14000US41067031511,"Census Tract 315.11, Washington, OR",1072.0,122.0,481.0,150.0,140.0,127.0,32.0,20.0
14000US41067031512,"Census Tract 315.12, Washington, OR",2664.0,450.0,710.0,522.0,656.0,180.0,124.0,22.0
14000US41067031513,"Census Tract 315.13, Washington, OR",4121.0,475.0,1154.0,870.0,1305.0,175.0,62.0,80.0
14000US41067031514,"Census Tract 315.14, Washington, OR",2703.0,696.0,777.0,400.0,664.0,135.0,31.0,0.0
14000US41067031606,"Census Tract 316.06, Washington, OR",2160.0,303.0,804.0,296.0,414.0,208.0,32.0,103.0
14000US41067031609,"Census Tract 316.09, Washington, OR",5324.0,1556.0,1970.0,821.0,811.0,134.0,0.0,32.0
14000US41067031610,"Census Tract 316.10, Washington, OR",3165.0,780.0,1068.0,594.0,452.0,123.0,148.0,0.0
14000US41067031611,"Census Tract 316.11, Washington, OR",2943.0,531.0,1075.0,845.0,341.0,151.0,0.0,0.0
14000US41067031612,"Census Tract 316.12, Washington, OR",1318.0,272.0,342.0,283.0,248.0,77.0,43.0,53.0
14000US41067031613,"Census Tract 316.13, Washington, OR",2952.0,754.0,1042.0,390.0,480.0,286.0,0.0,0.0
14000US41067031614,"Census Tract 316.14, Washington, OR",1832.0,330.0,597.0,298.0,353.0,188.0,42.0,24.0
14000US41067031615,"Census Tract 316.15, Washington, OR",1735.0,275.0,606.0,379.0,252.0,83.0,56.0,84.0
14000US41067031616,"Census Tract 316.16, Washington, OR",1770.0,731.0,630.0,273.0,73.0,19.0,44.0,0.0
14000US41067031617,"Census Tract 316.17, Washington, OR",2428.0,849.0,953.0,376.0,150.0,62.0,38.0,0.0
14000US41067031703,"Census Tract 317.03, Washington, OR",1682.0,188.0,609.0,331.0,293.0,150.0,105.0,6.0
14000US41067031704,"Census Tract 317.04, Washington, OR",3017.0,453.0,1087.0,516.0,632.0,138.0,130.0,61.0
14000US41067031705,"Census Tract 317.05, Washington, OR",1867.0,372.0,648.0,408.0,257.0,141.0,30.0,11.0
14000US41067031706,"Census Tract 317.06, Washington, OR",1985.0,362.0,663.0,364.0,282.0,197.0,69.0,48.0
14000US41067031804,"Census Tract 318.04, Washington, OR",2162.0,233.0,582.0,530.0,516.0,231.0,60.0,10.0
14000US41067031805,"Census Tract 318.05, Washington, OR",2390.0,326.0,649.0,630.0,484.0,120.0,139.0,42.0
14000US41067031806,"Census Tract 318.06, Washington, OR",2076.0,446.0,770.0,247.0,351.0,152.0,67.0,43.0
14000US41067031807,"Census Tract 318.07, Washington, OR",1571.0,529.0,538.0,266.0,136.0,59.0,43.0,0.0
14000US41067031812,"Census Tract 318.12, Washington, OR",2571.0,576.0,1345.0,391.0,203.0,56.0,0.0,0.0
14000US41067031813,"Census Tract 318.13, Washington, OR",2146.0,432.0,708.0,516.0,240.0,233.0,0.0,17.0
14000US41067031814,"Census Tract 318.14, Washington, OR",1328.0,161.0,488.0,218.0,287.0,113.0,34.0,27.0
14000US41067031815,"Census Tract 318.15, Washington, OR",2608.0,681.0,809.0,422.0,474.0,132.0,90.0,0.0
14000US41067031904,"Census Tract 319.04, Washington, OR",1118.0,208.0,498.0,129.0,203.0,51.0,22.0,7.0
14000US41067031907,"Census Tract 319.07, Washington, OR",2929.0,1318.0,999.0,137.0,339.0,76.0,55.0,5.0
14000US41067031908,"Census Tract 319.08, Washington, OR",2627.0,356.0,908.0,472.0,566.0,225.0,83.0,17.0
14000US41067031909,"Census Tract 319.09, Washington, OR",1686.0,188.0,502.0,405.0,412.0,111.0,61.0,7.0
14000US41067031910,"Census Tract 319.10, Washington, OR",3232.0,474.0,1375.0,496.0,563.0,239.0,48.0,37.0
14000US41067031911,"Census Tract 319.11, Washington, OR",2167.0,515.0,756.0,479.0,265.0,124.0,9.0,19.0
14000US41067031912,"Census Tract 319.12, Washington, OR",1658.0,248.0,606.0,364.0,301.0,85.0,23.0,31.0
14000US41067032001,"Census Tract 320.01, Washington, OR",2220.0,679.0,916.0,271.0,244.0,76.0,34.0,0.0
14000US41067032003,"Census Tract 320.03, Washington, OR",1859.0,769.0,466.0,279.0,171.0,166.0,8.0,0.0
14000US41067032004,"Census Tract 320.04, Washington, OR",868.0,247.0,317.0,143.0,99.0,54.0,8.0,0.0
14000US41067032005,"Census Tract 320.05, Washington, OR",2035.0,708.0,631.0,255.0,290.0,103.0,14.0,34.0
14000US41067032103,"Census Tract 321.03, Washington, OR",3768.0,884.0,1105.0,639.0,661.0,293.0,160.0,26.0
14000US41067032104,"Census Tract 321.04, Washington, OR",1645.0,215.0,581.0,247.0,399.0,161.0,34.0,8.0
14000US41067032107,"Census Tract 321.07, Washington, OR",773.0,118.0,293.0,156.0,131.0,40.0,22.0,13.0
14000US41067032108,"Census Tract 321.08, Washington, OR",1529.0,232.0,689.0,260.0,275.0,62.0,0.0,11.0
14000US41067032109,"Census Tract 321.09, Washington, OR",1034.0,43.0,378.0,203.0,266.0,122.0,22.0,0.0
14000US41067032110,"Census Tract 321.10, Washington, OR",969.0,186.0,429.0,129.0,127.0,78.0,16.0,4.0
14000US41067032200,"Census Tract 322, Washington, OR",2777.0,570.0,894.0,390.0,553.0,318.0,52.0,0.0
14000US41067032300,"Census Tract 323, Washington, OR",1965.0,338.0,620.0,280.0,450.0,190.0,33.0,54.0
14000US41067032404,"Census Tract 324.04, Washington, OR",2676.0,605.0,1011.0,593.0,224.0,42.0,101.0,100.0
14000US41067032406,"Census Tract 324.06, Washington, OR",3166.0,555.0,945.0,616.0,772.0,133.0,84.0,61.0
14000US41067032407,"Census Tract 324.07, Washington, OR",1900.0,361.0,600.0,415.0,302.0,137.0,41.0,44.0
14000US41067032408,"Census Tract 324.08, Washington, OR",2930.0,484.0,926.0,565.0,462.0,198.0,244.0,51.0
14000US41067032409,"Census Tract 324.09, Washington, OR",1524.0,193.0,415.0,216.0,287.0,298.0,75.0,40.0
14000US41067032410,"Census Tract 324.10, Washington, OR",1377.0,336.0,356.0,186.0,103.0,251.0,82.0,63.0
14000US41067032501,"Census Tract 325.01, Washington, OR",949.0,274.0,237.0,177.0,69.0,116.0,52.0,24.0
14000US41067032502,"Census Tract 325.02, Washington, OR",1083.0,186.0,408.0,176.0,201.0,73.0,39.0,0.0
14000US41067032503,"Census Tract 325.03, Washington, OR",1353.0,254.0,512.0,160.0,244.0,91.0,53.0,39.0
14000US41067032603,"Census Tract 326.03, Washington, OR",2387.0,281.0,824.0,516.0,437.0,133.0,106.0,90.0
14000US41067032604,"Census Tract 326.04, Washington, OR",2295.0,383.0,968.0,468.0,325.0,67.0,62.0,22.0
14000US41067032606,"Census Tract 326.06, Washington, OR",2213.0,422.0,799.0,322.0,459.0,178.0,7.0,26.0
14000US41067032607,"Census Tract 326.07, Washington, OR",2583.0,1083.0,1184.0,235.0,63.0,18.0,0.0,0.0
14000US41067032608,"Census Tract 326.08, Washington, OR",1020.0,222.0,488.0,158.0,109.0,19.0,24.0,0.0
14000US41067032609,"Census Tract 326.09, Washington, OR",955.0,221.0,337.0,168.0,147.0,34.0,45.0,3.0
14000US41067032610,"Census Tract 326.10, Washington, OR",967.0,148.0,298.0,150.0,164.0,141.0,48.0,18.0
14000US41067032700,"Census Tract 327, Washington, OR",1950.0,365.0,844.0,275.0,255.0,98.0,89.0,24.0
14000US41067032800,"Census Tract 328, Washington, OR",396.0,63.0,148.0,80.0,73.0,1.0,31.0,0.0
14000US41067032901,"Census Tract 329.01, Washington, OR",1935.0,274.0,445.0,434.0,416.0,153.0,146.0,67.0
14000US41067032902,"Census Tract 329.02, Washington, OR",2276.0,425.0,712.0,332.0,304.0,210.0,167.0,126.0
14000US41067033000,"Census Tract 330, Washington, OR",2036.0,334.0,743.0,430.0,331.0,80.0,70.0,48.0
14000US41067033101,"Census Tract 331.01, Washington, OR",1168.0,344.0,455.0,176.0,54.0,73.0,37.0,29.0
14000US41067033102,"Census Tract 331.02, Washington, OR",1218.0,298.0,308.0,317.0,143.0,81.0,12.0,59.0
14000US41067033200,"Census Tract 332, Washington, OR",2406.0,950.0,478.0,300.0,426.0,163.0,60.0,29.0
14000US41067033301,"Census Tract 333.01, Washington, OR",2098.0,328.0,740.0,381.0,393.0,194.0,32.0,30.0
14000US41067033302,"Census Tract 333.02, Washington, OR",1921.0,359.0,644.0,265.0,403.0,116.0,88.0,46.0
14000US41067033400,"Census Tract 334, Washington, OR",773.0,86.0,344.0,164.0,118.0,40.0,11.0,10.0
14000US41067033500,"Census Tract 335, Washington, OR",1390.0,177.0,395.0,285.0,300.0,144.0,68.0,21.0
14000US41067033600,"Census Tract 336, Washington, OR",844.0,130.0,419.0,97.0,94.0,57.0,19.0,28.0
14000US41071030101,"Census Tract 301.01, Yamhill, OR",2173.0,500.0,734.0,339.0,402.0,94.0,45.0,59.0
14000US41071030102,"Census Tract 301.02, Yamhill, OR",2968.0,730.0,929.0,738.0,342.0,153.0,41.0,35.0
14000US41071030201,"Census Tract 302.01, Yamhill, OR",2098.0,713.0,531.0,297.0,395.0,124.0,38.0,0.0
14000US41071030202,"Census Tract 302.02, Yamhill, OR",2208.0,580.0,838.0,285.0,248.0,237.0,20.0,0.0
14000US41071030301,"Census Tract 303.01, Yamhill, OR",3310.0,348.0,1305.0,607.0,672.0,249.0,99.0,30.0
14000US41071030302,"Census Tract 303.02, Yamhill, OR",760.0,84.0,416.0,100.0,100.0,34.0,14.0,12.0
14000US41071030400,"Census Tract 304, Yamhill, OR",2882.0,512.0,1157.0,500.0,308.0,268.0,116.0,21.0
14000US41071030501,"Census Tract 305.01, Yamhill, OR",1755.0,482.0,624.0,223.0,162.0,170.0,70.0,24.0
14000US41071030502,"Census Tract 305.02, Yamhill, OR",1786.0,390.0,650.0,340.0,252.0,92.0,12.0,50.0
14000US41071030601,"Census Tract 306.01, Yamhill, OR",1378.0,440.0,461.0,217.0,88.0,73.0,74.0,25.0
14000US41071030602,"Census Tract 306.02, Yamhill, OR",2346.0,514.0,1043.0,298.0,274.0,141.0,76.0,0.0
14000US41071030701,"Census Tract 307.01, Yamhill, OR",3376.0,928.0,1433.0,397.0,275.0,192.0,115.0,36.0
14000US41071030702,"Census Tract 307.02, Yamhill, OR",2864.0,634.0,1209.0,453.0,461.0,42.0,41.0,24.0
14000US41071030801,"Census Tract 308.01, Yamhill, OR",2175.0,929.0,540.0,235.0,147.0,197.0,87.0,40.0
14000US41071030802,"Census Tract 308.02, Yamhill, OR",1286.0,432.0,310.0,147.0,119.0,65.0,146.0,67.0
14000US41071030900,"Census Tract 309, Yamhill, OR",1413.0,241.0,447.0,197.0,208.0,150.0,108.0,62.0
14000US41071031000,"Census Tract 310, Yamhill, OR",1419.0,313.0,469.0,266.0,153.0,145.0,22.0,51.0
